"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"|"CVR"|"POST_SIDEN"|"post"|"IND_NR"
5000853|"Niels Simonsen"|"AGCO Danmark"|"Bestyrelsespost"|""|574424|66607615|"30-06-1998"|"Bestyrelsesmedlem"|106111
5000853|"Frédéric Michel Devienne"|"AGCO Danmark"|"Bestyrelsespost"|""|1772764|66607615|"01-07-2009"|"Bestyrelsesmedlem"|106111
5000853|"Roger Neil Batkin"|"AGCO Danmark"|"Direktionspost adm. dir"|""|16861367|66607615|"03-10-2011"|"Adm. Direktør"|106111
5000853|"Christian Devantier"|"AGCO Danmark"|"Bestyrelsespost"|""|17093427|66607615|"23-01-2012"|"Bestyrelsesmedlem"|106111
5000030|"Asbjørn Børsting"|"AGRO SUPPLY A/S"|"Bestyrelsespost formand"|""|265122|25079825|"20-05-2011"|"Formand"|106111
5000030|"Claus Ewers"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|311607|25079825|"20-05-2011"|"Bestyrelsesmedlem"|106111
5000030|"Lars Christensen"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|514961|25079825|"04-03-2009"|"Bestyrelsesmedlem"|106111
5000030|"Ole Christensen"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|580385|25079825|"18-03-2008"|"Bestyrelsesmedlem"|106111
5000030|"Torben Harring"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|1399248|25079825|"10-01-2011"|"Bestyrelsesmedlem"|106111
5000030|"Kaj Møller Hansen"|"AGRO SUPPLY A/S"|"Direktionspost"|""|479343|25079825|""|"Direktionspost"|106111
5000030|"Sven Høgh Andersen"|"AGRO SUPPLY A/S"|"Direktionspost adm. dir"|""|653186|25079825|""|"Adm. Direktør"|106111
5001010|"Hans Gunnar Haglund"|"Ahlsell Danmark"|"Bestyrelsespost"|""|379952|19541142|"01-02-2006"|"Bestyrelsesmedlem"|106111
5001010|"Mogens Saaby Larsen"|"Ahlsell Danmark"|"Direktionspost Adm Dir"|""|560879|19541142|"01-02-2006"|"Adm. Direktør"|106111
5001010|"Ulf Goran Nasholm"|"Ahlsell Danmark"|"Bestyrelsespost formand"|""|685435|19541142|"01-02-2006"|"Formand"|106111
5001010|"Margit Moos Christensen"|"Ahlsell Danmark"|"Bestyrelsespost"|""|943623|19541142|"01-02-2006"|"Bestyrelsesmedlem"|106111
5000368|"Bo Benny Helge Zakrisson"|"Air Greenland"|"Bestyrelsespost"|""|289726|5000368|"12-10-2010"|"Bestyrelsesmedlem"|106111
5000368|"Jens Wittrup Willumsen"|"Air Greenland"|"Bestyrelsespost formand"|""|443287|5000368|"28-04-2011"|"Formand"|106111
5000368|"Claus Martin Motzfeldt"|"Air Greenland"|"Bestyrelsespost"|""|1182408|5000368|""|"Bestyrelsesmedlem"|106111
5000368|"Elisabeth Fisker"|"Air Greenland"|"Bestyrelsespost"|""|1730297|5000368|""|"Bestyrelsesmedlem"|106111
5000368|"Julia Jensigne Pars"|"Air Greenland"|"Bestyrelsespost"|""|461736|5000368|""|"Bestyrelsesmedlem"|106111
5000368|"Lars Jens Tybjerg"|"Air Greenland"|"Bestyrelsespost"|""|517426|5000368|""|"Bestyrelsesmedlem"|106111
5000368|"Leif Christian Rasmussen"|"Air Greenland"|"Bestyrelsespost"|""|523808|5000368|""|"Bestyrelsesmedlem"|106111
5000368|"Michael Binzer"|"Air Greenland"|"Direktionspost adm. dir"|""|551406|5000368|""|"Adm. Direktør"|106111
5000368|"Niels Frederiksen"|"Air Greenland"|"Bestyrelsespost"|""|1730298|5000368|""|"Bestyrelsesmedlem"|106111
5000848|"Jørgen Ulrich Dahl"|"Air Liquide"|"Bestyrelsespost"|""|473195|15036117|"04-10-1996"|"Bestyrelsesmedlem"|106111
5000848|"Markus Sieverding"|"Air Liquide"|"Bestyrelsespost formand"|""|1546722|15036117|"12-05-2009"|"Formand"|106111
5000848|"Lars Arvid Strandberg"|"Air Liquide"|"Bestyrelsespost"|""|1546723|15036117|"15-04-2010"|"Bestyrelsesmedlem"|106111
5000848|"Christian Kjærsgaard Tomsen"|"Air Liquide"|"Direktionspost"|""|1546724|15036117|"01-11-2010"|"Direktionspost"|106111
5000848|"Jean-Baptiste Ripart"|"Air Liquide"|"Bestyrelsespost"|""|1737289|15036117|"12-05-2009"|"Bestyrelsesmedlem"|106111
5000848|"Maelys Castella"|"Air Liquide"|"Bestyrelsespost"|""|1737290|15036117|"30-04-2009"|"Bestyrelsesmedlem"|106111
5000848|"Guy Salzgeber"|"Air Liquide"|"Bestyrelsespost"|""|1846717|15036117|"08-02-2010"|"Bestyrelsesmedlem"|106111
5000848|"Birgitte Forsberg Christensen Finne-Larsson"|"Air Liquide"|"Bestyrelsespost"|""|1889849|15036117|"15-04-2010"|"Bestyrelsesmedlem"|106111
5000848|"Andrew Joseph Reynolds"|"Air Liquide"|"Direktionspost Økonomidirektør"|""|7387082|15036117|"12-05-2011"|"Direktionspost"|106111
5000254|"Harald Børsting"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|387982|31467012|"06-05-2008"|"Bestyrelsesmedlem"|106111
5000254|"John Markussen"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|456654|31467012|"12-06-1998"|"Medarbejderrepræsentant"|106111
5000254|"Johny Bent Skovengaard"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|459935|31467012|"16-07-2009"|"Bestyrelsesmedlem"|106111
5000254|"Mette Pia Kindberg"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|550585|31467012|"06-05-2008"|"Bestyrelsesmedlem"|106111
5000254|"Ole Dam Wehlast"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|580691|31467012|"09-05-2006"|"Bestyrelsesmedlem"|106111
5000254|"Poul Erik Skov Christensen"|"Arbejdernes Landsbank"|"Bestyrelsespost formand"|""|619175|31467012|"30-10-1997"|"Formand"|106111
5000254|"Thorkild Engell Jensen"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|671411|31467012|"11-05-2004"|"Bestyrelsesmedlem"|106111
5000254|"Ulla Strøm Nordenhof"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|686966|31467012|"12-06-1998"|"Medarbejderrepræsentant"|106111
5000254|"Lars Andersen"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|930101|31467012|"26-11-2009"|"Bestyrelsesmedlem"|106111
5000254|"Jette Vestergaard Laursen Kronborg"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|944714|31467012|"14-03-2002"|"Medarbejderrepræsentant"|106111
5000254|"Gert Rinaldo Jonassen"|"Arbejdernes Landsbank"|"Direktionspost ordførende direktør"|""|1073630|31467012|"01-05-2004"|"Adm. Direktør"|106111
5000254|"Jan Walther Andersen"|"Arbejdernes Landsbank"|"Direktionspost"|""|1400248|31467012|"01-01-2011"|"Direktionspost"|106111
5000254|"Henrik Thagaard"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|1753882|31467012|"06-05-2008"|"Bestyrelsesmedlem"|106111
5000080|"Agnete Raaschou-Nielsen"|"Schouw & Co."|"Bestyrelsespost"|""|240525|63965812|"11-04-2012"|"Bestyrelsesmedlem"|106111
5000080|"Erling Hessellund Eskildsen"|"Schouw & Co."|"Bestyrelsespost"|""|342240|63965812|"15-09-1988"|"Bestyrelsesmedlem"|106111
5000080|"Erling Sørensen Lindahl"|"Schouw & Co."|"Bestyrelsespost"|""|343148|63965812|"10-05-2000"|"Bestyrelsesmedlem"|106111
5000080|"Jens Bjerg Sørensen"|"Schouw & Co."|"Direktionspost Adm Dir"|""|433359|63965812|"06-09-2000"|"Adm. Direktør"|106111
5000080|"Jørgen Dencker Wisborg"|"Schouw & Co."|"Bestyrelsespost"|""|465605|63965812|"21-04-2009"|"Bestyrelsesmedlem"|106111
5000080|"Jørn Ankær Thomsen"|"Schouw & Co."|"Bestyrelsespost Formand"|""|474049|63965812|"26-09-1986"|"Formand"|106111
5000080|"Kjeld Johannesen"|"Schouw & Co."|"Bestyrelsespost"|""|499067|63965812|"29-04-2003"|"Bestyrelsesmedlem"|106111
5000080|"Niels Kristian Agner"|"Schouw & Co."|"Bestyrelsespost"|""|571848|63965812|"15-05-1998"|"Bestyrelsesmedlem"|106111
5000080|"Peter Kjær"|"Schouw & Co."|"Direktionspost"|""|609633|63965812|"21-05-1996"|"Direktionspost"|106111
5000888|"Anker Laden-Andersen"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|252228|24167410|"30-05-2007"|"Bestyrelsesmedlem"|106111
5000888|"Christian Vanggaard"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|309227|24167410|"01-04-2012"|"Bestyrelsesmedlem"|106111
5000888|"Leif Stiholt"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|318652|24167410|"10-02-1997"|"Bestyrelsesmedlem"|106111
5000888|"Hans Jørgen Kaptain"|"Sæby Fiske-Industri"|"Bestyrelsespost formand"|""|382116|24167410|"26-09-1996"|"Formand"|106111
5000888|"Kurt Kiil"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|511392|24167410|"10-02-1997"|"Bestyrelsesmedlem"|106111
5000888|"Sara Brämer"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|1735048|24167410|"16-04-2009"|"Bestyrelsesmedlem"|106111
5000888|"Henrik Mikkelsen"|"Sæby Fiske-Industri"|"Direktionspost adm. dir"|""|17160027|24167410|"01-04-2012"|"Adm. Direktør"|106111
5000244|"Jette Lillian Frederiksen"|"Magasin du Nord"|"Bestyrelsespost medarbejdervalgt"|""|448434|58191213|"13-09-1994"|"Medarbejderrepræsentant"|106111
5000244|"Paul Rex Eardley"|"Magasin du Nord"|"Bestyrelsespost"|""|1832125|58191213|"07-04-2010"|"Bestyrelsesmedlem"|106111
5000244|"Peter Fabricius"|"Magasin du Nord"|"Direktionspost Økonomidirektør"|""|1832679|58191213|"28-01-2010"|"Direktionspost"|106111
5000244|"Aoife Mary Blicher"|"Magasin du Nord"|"Bestyrelsespost"|""|1910292|58191213|"01-09-2010"|"Bestyrelsesmedlem"|106111
5000244|"Simon Edward Herrick, AA"|"Magasin du Nord"|"Bestyrelsespost næstformand"|""|17079187|58191213|"06-01-2012"|"Næstformand"|106111
5000244|"Francis John McAuley"|"Magasin du Nord"|"Direktionspost adm. dir"|""|17104686|58191213|"01-02-2012"|"Adm. Direktør"|106111
5000244|"Michael John Goring"|"Magasin du Nord"|"Bestyrelsespost formand"|""|17137287|58191213|"02-03-2012"|"Formand"|106111
5000244|"Peter King"|"Magasin du Nord"|"Direktionspost"|""|17137288|58191213|"02-03-2012"|"Direktionspost"|106111
5000969|"Bengt Knud Arne Henriksen"|"Akzo Nobel Deco"|"Bestyrelsespost"|""|232102|15269340|"30-01-1992"|"Bestyrelsesmedlem"|106111
5000969|"Hanne Rachlew Petersen"|"Akzo Nobel Deco"|"Bestyrelsespost Medarbejdervalgt"|""|1251756|15269340|"01-12-2005"|"Medarbejderrepræsentant"|106111
5000969|"Per Mattsson"|"Akzo Nobel Deco"|"Direktionspost adm. dir"|""|1317395|15269340|"15-02-2012"|"Adm. Direktør"|106111
5000969|"Johnny Andersen"|"Akzo Nobel Deco"|"Bestyrelsespost næstformand"|""|1732656|15269340|"15-02-2012"|"Næstformand"|106111
5000969|"Michael Dak Bentzen"|"Akzo Nobel Deco"|"Bestyrelsespost Medarbejdervalgt"|""|1741265|15269340|"20-05-2009"|"Medarbejderrepræsentant"|106111
5000969|"Nils Olof Patrik Olsson"|"Akzo Nobel Deco"|"Bestyrelsespost formand"|""|17121567|15269340|"15-02-2012"|"Formand"|106111
5000837|"Ole Cleemann"|"Akzo Nobel Salt"|"Direktionspost"|""|580617|17030744|"02-10-2008"|"Direktionspost"|106111
5000837|"Martin Duch Søndergaard"|"Akzo Nobel Salt"|"Bestyrelsespost"|""|1034938|17030744|"01-02-2010"|"Bestyrelsesmedlem"|106111
5000837|"John Schelhaas"|"Akzo Nobel Salt"|"Bestyrelsespost"|""|1195576|17030744|"27-05-2005"|"Bestyrelsesmedlem"|106111
5000837|"Johan Gerard Visser"|"Akzo Nobel Salt"|"Direktionspost adm. dir"|""|1651969|17030744|"02-10-2008"|"Adm. Direktør"|106111
5000837|"Michiel Arnold Hoogendijk"|"Akzo Nobel Salt"|"Bestyrelsespost formand"|""|1716423|17030744|"17-03-2009"|"Formand"|106111
5000800|"Flemming Ammentorp Østergaard"|"Albatros Travel"|"Bestyrelsespost"|""|351602|20342781|"23-05-1997"|"Bestyrelsesmedlem"|106111
5000800|"Ole Bødtcher-Hansen"|"Albatros Travel"|"Bestyrelsespost formand"|""|580254|20342781|"23-05-1997"|"Formand"|106111
5000800|"Søren Rasmussen"|"Albatros Travel"|"Bestyrelsespost formand"|""|664186|20342781|"01-09-2011"|"Formand"|106111
5000800|"Ariel Zlotnik"|"Albatros Travel"|"Direktionspost adm. dir"|""|1458249|20342781|"01-09-2011"|"Adm. Direktør"|106111
5000800|"Jørgen Glenn Andersen"|"Albatros Travel"|"Direktionspost Økonomidirektør"|""|17073005|20342781|"01-11-2011"|"Direktionspost"|106111
5000307|"Tim Torben Albertsen"|"ALD Automotive"|"Bestyrelsespost formand"|""|672603|87573613|"15-06-2010"|"Formand"|106111
5000307|"Michael John Masterson"|"ALD Automotive"|"Bestyrelsespost"|""|983815|87573613|"31-05-2003"|"Bestyrelsesmedlem"|106111
5000307|"Pascal Serres"|"ALD Automotive"|"Bestyrelsespost"|""|983817|87573613|"31-05-2003"|"Bestyrelsesmedlem"|106111
5000307|"Jaques Andre Jean Bensen"|"ALD Automotive"|"Bestyrelsespost"|""|1781863|87573613|"17-08-2009"|"Bestyrelsesmedlem"|106111
5000307|"Michel Bernard Colbert"|"ALD Automotive"|"Direktionspost adm. dir"|""|1788698|87573613|"31-08-2009"|"Adm. Direktør"|106111
5000162|"Jan Lund"|"Aldi Holding"|"Direktionspost adm. dir"|""|1366814|89797217|"08-10-2009"|"Adm. Direktør"|106111
5000723|"Anna Anja Monrad"|"Alectia"|"Bestyrelsespost"|""|252783|22278916|"03-01-2011"|"Bestyrelsesmedlem"|106111
5000723|"Erik Hovgaard"|"Alectia"|"Bestyrelsespost formand"|""|336221|22278916|"04-05-2004"|"Formand"|106111
5000723|"Jens Winther Moberg"|"Alectia"|"Direktionspost adm. dir"|""|443274|22278916|"05-04-2011"|"Adm. Direktør"|106111
5000723|"Jesper Mailind"|"Alectia"|"Bestyrelsespost næstformand"|""|446276|22278916|"11-05-2011"|"Næstformand"|106111
5000723|"Ulla Olsen Børsting"|"Alectia"|"Bestyrelsespost"|""|686766|22278916|"20-07-1992"|"Bestyrelsesmedlem"|106111
5000723|"Hans Peter Jensen"|"Alectia"|"Bestyrelsespost"|""|1148928|22278916|"12-09-2005"|"Bestyrelsesmedlem"|106111
5000723|"Peter Anders Breum"|"Alectia"|"Bestyrelsespost"|""|7360391|22278916|"11-05-2011"|"Bestyrelsesmedlem"|106111
5000723|"Pernille Vedsted"|"Alectia"|"Bestyrelsespost"|""|7360392|22278916|"11-05-2011"|"Bestyrelsesmedlem"|106111
5000810|"Carl Erik Skovgaard Sørensen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|240173|29322937|"02-02-2006"|"Bestyrelsesmedlem"|106111
5000810|"Alex Villy Andersen"|"Alex Andersen Ølund"|"Direktionspost Adm. Dir"|""|242492|29322937|"02-02-2006"|"Adm. Direktør"|106111
5000810|"Elin Aase Andersen"|"Alex Andersen Ølund"|"Direktionspost"|""|327305|29322937|"02-02-2006"|"Direktionspost"|106111
5000810|"Ib Jørgen Andersen"|"Alex Andersen Ølund"|"Direktionspost"|""|410806|29322937|"02-02-2006"|"Direktionspost"|106111
5000810|"Jan Rene Andersen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|428269|29322937|"02-02-2006"|"Bestyrelsesmedlem"|106111
5000810|"Per John Nielsen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|600363|29322937|"02-02-2006"|"Bestyrelsesmedlem"|106111
5000810|"Tommy Andersen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|675402|29322937|"02-02-2006"|"Bestyrelsesmedlem"|106111
5000206|"Michael Jensen"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1196029|30938011|"25-05-2005"|"Bestyrelsesmedlem"|106111
5000206|"Ib Elgaard Rasmussen"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1196030|30938011|"25-05-2005"|"Bestyrelsesmedlem"|106111
5000206|"Ole Rudbeck Petersen"|"Alfa Laval Danmark"|"Direktionspost adm. dir"|""|1198144|30938011|"30-05-2011"|"Adm. Direktør"|106111
5000206|"Åsa Ingrid Susanne Pahlén-Åklundh"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1671987|30938011|"01-01-2009"|"Bestyrelsesmedlem"|106111
5000206|"Peter Cyriel Mariette Jaques Bailliere"|"Alfa Laval Danmark"|"Bestyrelsespost formand"|""|1868074|30938011|"01-03-2010"|"Formand"|106111
5000200|"Aage Rank"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|238561|17830635|"19-12-1991"|"Bestyrelsesmedlem"|106111
5000200|"Jan Vestergaard Olsen"|"Alfa Laval Aalborg"|"Direktionspost adm. dir"|""|429420|17830635|"19-04-2005"|"Adm. Direktør"|106111
5000200|"Jørn Olsen"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|475749|17830635|"20-06-1991"|"Bestyrelsesmedlem"|106111
5000200|"Søren Hjorth Krarup"|"Alfa Laval Aalborg"|"Direktionspost adm. dir"|""|1216547|17830635|"15-08-2011"|"Adm. Direktør"|106111
5000200|"Thure Bo Thomas Thuresson"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|1469527|17830635|"12-05-2011"|"Bestyrelsesmedlem"|106111
5000200|"Lars Sture Renström"|"Alfa Laval Aalborg"|"Bestyrelsespost formand"|""|7359951|17830635|"12-05-2011"|"Formand"|106111
5000200|"Åsa Ingrid Susanne Pahlen Åklundh"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7359952|17830635|"12-05-2011"|"Bestyrelsesmedlem"|106111
5000200|"Jan Møller Christiansen"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7385434|17830635|"21-06-2011"|"Bestyrelsesmedlem"|106111
5000200|"Jacob Fog"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7385435|17830635|"21-06-2011"|"Bestyrelsesmedlem"|106111
5000222|"Anders Gersel Pedersen"|"ALK"|"Bestyrelsespost"|""|247210|63717916|"13-12-2005"|"Bestyrelsesmedlem"|106111
5000222|"Flemming Pedersen"|"ALK"|"Direktionspost"|""|354608|63717916|"15-09-2010"|"Direktionspost"|106111
5000222|"Jens Bager"|"ALK"|"Direktionspost Adm Dir"|""|433085|63717916|"01-03-2000"|"Adm. Direktør"|106111
5000222|"Jes Christian Wibroe Østergaard"|"ALK"|"Bestyrelsespost"|""|444249|63717916|"01-04-2011"|"Bestyrelsesmedlem"|106111
5000222|"Steen Riisgaard"|"ALK"|"Bestyrelsespost formand"|""|644099|63717916|"27-03-2012"|"Formand"|106111
5000222|"Thorleif Krarup"|"ALK"|"Bestyrelsespost"|""|671812|63717916|"27-03-2012"|"Bestyrelsesmedlem"|106111
5000222|"Flemming Steen Jensen"|"ALK"|"Direktionspost"|""|1002554|63717916|"29-08-2003"|"Direktionspost"|106111
5000222|"Jesper Fromberg Nielsen"|"ALK"|"Bestyrelsespost"|""|1027127|63717916|"14-11-2003"|"Bestyrelsesmedlem"|106111
5000222|"Peter Adler Würtzen"|"ALK"|"Bestyrelsespost"|""|1027128|63717916|"14-11-2003"|"Bestyrelsesmedlem"|106111
5000222|"Henrik Jacobi"|"ALK"|"Direktionspost"|""|1027129|63717916|"01-12-2003"|"Direktionspost"|106111
5000222|"Christian Peter Dyvig"|"ALK"|"Bestyrelsespost næstformand"|""|1117822|63717916|"27-03-2012"|"Næstformand"|106111
5000222|"Lars Simonsen"|"ALK"|"Bestyrelsespost"|""|1434186|63717916|"13-04-2007"|"Bestyrelsesmedlem"|106111
5000222|"Lars Erik Holmqvist"|"ALK"|"Bestyrelsespost"|""|1694559|63717916|"27-03-2012"|"Bestyrelsesmedlem"|106111
5001015|"Allan Kim Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|244914|21070432|"08-06-1998"|"Bestyrelsesmedlem"|106111
5001015|"Sandra Birgitte Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|637834|21070432|"23-04-2007"|"Bestyrelsesmedlem"|106111
5001015|"Uffe Bruhn Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|684789|21070432|"06-11-2006"|"Bestyrelsesmedlem"|106111
5000836|"Hans Erik Bylling"|"Aller Aqua Group"|"Direktionspost direktør"|""|379058|30909755|"30-09-2007"|"Direktionspost"|106111
5000836|"Ivan Bundgård Sørensen"|"Aller Aqua Group"|"Bestyrelsespost"|""|419551|30909755|"08-02-2010"|"Bestyrelsesmedlem"|106111
5000836|"Ole Møller Hansen"|"Aller Aqua Group"|"Bestyrelsespost"|""|584583|30909755|"30-09-2007"|"Bestyrelsesmedlem"|106111
5000836|"Carsten Jørgensen"|"Aller Aqua Group"|"Direktionspost"|""|1048453|30909755|"30-09-2007"|"Direktionspost"|106111
5000156|"Bettina Charlotte Aller"|"Aller"|"Direktionspost"|""|278998|43326414|"27-02-1992"|"Direktionspost"|106111
5000156|"Claes Henrik Aller"|"Aller"|"Bestyrelsespost"|""|310317|43326414|"27-02-1992"|"Bestyrelsesmedlem"|106111
5000156|"Erik Aller"|"Aller"|"Direktionspost"|""|333048|43326414|"11-01-1989"|"Direktionspost"|106111
5000156|"Katinka Pernille Aller"|"Aller"|"Direktionspost"|""|487830|43326414|"29-06-1995"|"Direktionspost"|106111
5000156|"Richard Rudolf Sand"|"Aller"|"Bestyrelsespost formand"|""|631588|43326414|"14-05-2003"|"Formand"|106111
5000156|"Susanne Aller"|"Aller"|"Bestyrelsespost næstformand"|""|650139|43326414|"14-05-2003"|"Næstformand"|106111
5000156|"Bodil Margaretha Hjerrild"|"Aller"|"Bestyrelsespost Medarbejdervalgt"|""|1696987|43326414|"01-10-2008"|"Medarbejderrepræsentant"|106111
5000156|"Morten Mejnecke"|"Aller"|"Bestyrelsespost Medarbejdervalgt"|""|1703479|43326414|"06-02-2009"|"Medarbejderrepræsentant"|106111
5000156|"Gitte Mainsley"|"Aller"|"Bestyrelsespost"|""|1965481|43326414|"01-10-2009"|"Bestyrelsesmedlem"|106111
5000785|"Derrick Miller"|"Allianceplus"|"Bestyrelsespost formand"|""|318068|12643047|"15-05-2009"|"Formand"|106111
5000785|"John Staunsbjerg Dueholm"|"Allianceplus"|"Bestyrelsespost"|""|369630|12643047|"15-05-2009"|"Bestyrelsesmedlem"|106111
5000785|"Henrik Axel Juul Nordenlund"|"Allianceplus"|"Direktionspost adm. dir"|""|399999|12643047|"03-01-2008"|"Adm. Direktør"|106111
5000785|"Henrik Helmer Fabricius"|"Allianceplus"|"Bestyrelsespost"|""|401936|12643047|"15-05-2009"|"Bestyrelsesmedlem"|106111
5000785|"Henrik Bonnerup"|"Allianceplus"|"Bestyrelsespost formand"|""|1097725|12643047|"01-04-2009"|"Formand"|106111
5000099|"Arne Svend Nielsen"|"Alm. Brand"|"Bestyrelsespost"|""|264157|77333517|"23-04-2009"|"Bestyrelsesmedlem"|106111
5000099|"Boris Nørgaard Kjeldsen"|"Alm. Brand"|"Bestyrelsespost næstformand"|""|292589|77333517|"23-04-2009"|"Næstformand"|106111
5000099|"Jan Skytte Pedersen"|"Alm. Brand"|"Bestyrelsespost"|""|428678|77333517|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000099|"Jørgen Henrik Christensen"|"Alm. Brand"|"Bestyrelsespost"|""|467518|77333517|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000099|"Jørgen Hesselbjerg Mikkelsen"|"Alm. Brand"|"Bestyrelsespost formand"|""|467639|77333517|"23-04-2009"|"Formand"|106111
5000099|"Per Viggo Hasling Frandsen"|"Alm. Brand"|"Bestyrelsespost"|""|603883|77333517|"23-04-2009"|"Bestyrelsesmedlem"|106111
5000099|"Søren Boe Mortensen"|"Alm. Brand"|"Direktionspost Administrerende direktør"|""|659769|77333517|"06-12-2001"|"Adm. Direktør"|106111
5000099|"Henning Kaffka"|"Alm. Brand"|"Bestyrelsespost"|""|1291881|77333517|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000099|"Susanne Maj Vendrup Larsen"|"Alm. Brand"|"Bestyrelsespost Medarbejdervalgt"|""|1291882|77333517|"27-04-2006"|"Medarbejderrepræsentant"|106111
5000099|"Per Dahlbom"|"Alm. Brand"|"Bestyrelsespost"|""|1736771|77333517|"23-04-2009"|"Bestyrelsesmedlem"|106111
5000099|"Helle Laasby Frederiksen"|"Alm. Brand"|"Bestyrelsespost"|""|1865688|77333517|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000698|"Bjarke Sanbeck Nilsson"|"Alpha Holding"|"Bestyrelsespost"|""|285161|28884087|"30-04-2007"|"Bestyrelsesmedlem"|106111
5000698|"Jens Erik Jepsen Christensen"|"Alpha Holding"|"Bestyrelsespost formand"|""|435402|28884087|"03-09-2007"|"Formand"|106111
5000698|"Leif Corinth-Hansen"|"Alpha Holding"|"Bestyrelsespost"|""|523841|28884087|"25-03-2010"|"Bestyrelsesmedlem"|106111
5000698|"Tonny Anker-Svendsen"|"Alpha Holding"|"Bestyrelsespost"|""|945474|28884087|"03-09-2007"|"Bestyrelsesmedlem"|106111
5000698|"Thomas Fredslund-Andersen"|"Alpha Holding"|"Bestyrelsespost"|""|949916|28884087|"30-04-2007"|"Bestyrelsesmedlem"|106111
5000698|"Bo Lundqvist"|"Alpha Holding"|"Bestyrelsespost"|""|1064254|28884087|"15-12-2005"|"Bestyrelsesmedlem"|106111
5000698|"Morten Helge"|"Alpha Holding"|"Direktionspost"|""|1197171|28884087|"25-03-2010"|"Direktionspost"|106111
5000110|"Klaus Hellmich"|"Actebis Computer"|"Bestyrelsespost formand"|""|500900|17630903|"30-05-2008"|"Formand"|106111
